id,date,restaurant_id,*,**,***
6426,2011-01-21,1JEbyMOR,1,0,3
6037,2008-07-15,njoZ6vor,4,0,0
21889,2012-11-16,we39PREk,11,1,0
26525,2008-01-09,qN3glYoA,4,0,2
7447,2012-11-05,Y1EmeAEw,0,0,0
30425,2012-04-26,m0oWgloG,7,0,4
27046,2008-11-12,m0oWjJ3G,3,0,1
13284,2008-12-12,8x3z8bOk,11,0,1
25279,2012-06-15,v5oJA83B,8,1,2
5093,2011-05-05,KAoKz83g,4,1,2
7266,2013-09-20,0ZEDNpoD,1,1,1
22787,2013-02-21,8gOqDo2L,5,0,1
33322,2013-12-30,Pk3wvxEd,0,0,0
4179,2008-01-23,Y1EmJ93w,5,2,0
12641,2011-05-17,ydEjeeOW,7,1,0
12065,2014-06-12,dj3dnLO9,2,0,0
24419,2008-10-23,m0oWRQ3G,3,0,1
6710,2008-06-05,0j3L8Z3r,17,0,5
22833,2007-11-19,v5oJrboB,8,1,2
22844,2007-04-20,Y1EmY7Ew,3,0,1
29539,2008-10-31,ZBEnW23Y,7,0,0
4174,2013-05-20,Pk3wZ5Ed,6,0,1
22767,2007-10-18,NbE1yJEJ,4,1,0
32435,2013-03-12,rNo6gqO6,7,0,2
33705,2010-10-13,9JoP47o8,3,0,0
14814,2007-12-06,7RO5KX3q,6,0,1
11649,2011-03-09,rJoQxr3V,2,0,0
20895,2011-07-26,ekE4grO2,0,0,3
30680,2008-12-30,VpoGpvOr,4,1,0
29919,2012-01-17,B1oXdQoV,2,2,0
10728,2014-08-11,8gOqM0O2,1,0,1
3559,2014-01-22,ekE4PNE2,0,0,0
20219,2007-06-20,we39eN3k,4,2,0
10894,2008-08-26,JBEyBW38,4,0,0
31876,2011-02-14,njoZdJEr,8,0,0
15339,2014-09-16,JGoNk8OL,5,0,0
18431,2014-10-21,8x3zlQOk,0,0,0
1273,2010-02-02,6K3l8K3z,14,0,2
10623,2007-09-05,we392Nok,0,0,0
20446,2007-11-01,geEV1kOz,1,0,2
24875,2012-07-26,lnORJLON,4,1,1
13690,2009-01-28,ZBEnLroY,3,0,2
6118,2015-03-24,B1oX4boV,3,0,5
14043,2010-06-14,dj3dgrE9,5,0,1
10317,2012-11-19,6VOp5QEL,11,0,2
8036,2013-04-02,qN3gb2EA,9,0,0
19749,2014-06-16,geEVJzEz,1,1,1
12851,2007-05-15,m0oWyPEG,32,2,4
14014,2014-11-17,ekE4DKE2,8,0,1
10089,2010-04-13,lnOReVoN,3,1,0
21866,2012-02-03,8x3zRN3k,7,1,1
26087,2011-08-03,JGoN9b3L,8,2,2
23248,2013-08-21,lnORxV3N,0,0,0
17217,2014-10-02,6VOpYlEL,5,1,0
23178,2014-05-27,8KoA5Yo6,7,1,2
11343,2012-12-30,m0oW23Gj,0,0,0
27261,2007-06-15,qN3g0goA,2,0,0
30634,2015-01-30,8KoAl436,3,1,0
26159,2014-06-16,Y1EmeAEw,2,0,4
25555,2012-04-13,Pk3wrqEd,10,0,3
6990,2013-02-28,9JoPPpo8,4,0,1
29571,2007-11-16,wmo7d2Oq,6,0,3
8269,2009-04-30,KAoKP6Og,5,0,2
32092,2008-03-20,B1oX16OV,1,0,0
26097,2014-12-03,v5oJMA3B,3,2,3
2494,2008-10-06,rJoQMAoV,4,0,0
1706,2014-12-19,dj3d9Ao9,0,0,0
20163,2009-06-01,ydEjvBEW,0,1,0
4413,2010-10-29,m0oWgloG,9,1,0
22378,2007-09-05,qN3gb2EA,1,1,2
3498,2012-06-04,v5oJA83B,8,1,2
13214,2008-07-23,9JoP60E8,5,0,1
18484,2010-11-24,Pk3w2qEd,1,0,0
14205,2013-10-29,qN3gDBoA,1,0,0
15372,2008-10-20,dj3d6rO9,4,1,0
13086,2009-05-08,wmo75jEq,2,0,0
15045,2011-04-20,rJoQ9oVj,0,0,0
31652,2008-03-27,7RO5wd3q,7,1,2
8643,2008-06-13,KAoKdPOg,2,1,2
27768,2011-03-11,rNo6G0O6,0,0,0
32942,2012-12-30,WwOamJOB,0,0,0
24135,2014-07-22,we39ZAok,13,0,0
16357,2007-09-12,1m3MnoBP,0,0,0
29344,2011-12-29,Y1Em5WEw,0,0,1
33406,2010-06-15,6Wo27GO9,5,0,0
18996,2009-12-09,we39LrEk,2,0,0
27042,2008-12-22,qN3gAYOA,6,1,3
21460,2012-12-30,Y1EmymEw,0,0,0
31173,2007-12-07,Y1Em1lEw,0,0,0
30830,2007-09-21,dj3deXo9,5,1,0
10614,2013-08-02,we39p5Ek,4,0,2
24098,2008-12-05,0j3L7vEr,5,0,0
19947,2010-03-25,WeEeeVEa,6,1,1
6846,2010-06-28,8x3z1NEk,0,0,0
567,2012-12-30,p038dX3m,0,0,0
3221,2014-11-26,B1oXw63V,2,0,0
14409,2014-08-13,B1oXLqoV,3,0,1
1418,2010-09-30,njoZqX3r,0,0,0
11051,2007-12-14,N6Ok6Wox,10,1,0
14757,2009-05-18,we39Qv3k,3,0,0
32946,2013-12-30,dj3dDj39,0,0,0
4665,2014-10-16,rJoQqroV,5,0,1
10789,2010-06-07,8xExj9o0,6,0,0
23026,2013-06-12,dj3dGgE9,3,1,1
27934,2008-07-30,p038m8om,6,0,2
16404,2012-01-13,nkOvZOBW,2,0,0
24357,2011-09-23,v5oJZ8oB,0,0,1
10874,2008-07-23,8x3zmQEk,7,1,5
14243,2010-01-12,6VOp4BOL,8,1,4
14245,2011-07-08,WwOalJoB,2,0,0
5280,2008-02-04,JBEyBW38,8,1,1
23789,2013-01-03,ydEjKB3W,4,0,1
18275,2011-07-29,qN3gR1EA,1,0,0
27193,2013-01-16,7RO5KX3q,0,0,0
25219,2013-08-08,ydEjbBEW,3,0,3
24164,2011-05-09,qN3gQ1OA,5,0,2
28425,2012-12-30,wmo7z93q,0,0,0
13931,2009-08-25,8xExRWo0,12,1,3
16802,2010-05-20,B1oXV6EV,1,0,0
30809,2012-09-26,v5oJ6doB,2,0,0
7042,2009-09-01,1JEbamOR,7,1,0
2278,2011-07-18,nkOvGMEB,0,0,1
6130,2009-04-23,p038gXEm,8,1,2
9427,2009-03-05,WwOaLVoB,0,0,0
7457,2008-03-05,JBEyDVO8,5,0,1
5525,2007-11-28,WwOavVEB,0,0,2
25263,2009-01-07,p038Xv3m,5,1,0
2440,2013-03-06,m0oW02OG,4,0,1
18854,2008-12-17,KAoKdPOg,3,0,2
33399,2010-08-06,ekE4Az32,5,1,0
17681,2012-12-30,dj3dV5O9,0,0,0
3289,2009-05-08,8xExay30,10,1,0
19266,2009-03-10,B1oX8moV,7,1,1
2331,2014-03-26,ZBEnJpEY,3,1,0
10263,2012-12-30,0j3LLx3r,0,0,0
32947,2011-03-04,dj3dyNo9,0,0,0
2143,2011-11-16,njoZGbOr,0,0,0
31835,2009-05-08,nkOvZOBW,15,2,5
19,2014-07-24,0ZEDYk3D,4,1,0
4730,2010-04-21,WeEen63a,6,0,2
30943,2013-03-25,WwOa8VoB,4,1,1
32854,2014-11-13,0ZEDD8ED,8,3,0
26130,2012-09-12,JBEyR138,5,0,4
11031,2013-01-22,8x3zG9ok,0,1,0
13702,2012-12-30,rNo6ma36,0,0,0
14683,2007-12-10,xWoYwKEK,7,0,0
2789,2013-11-26,qN3gW13A,0,0,0
20624,2013-12-30,7RO5DXoq,0,0,0
11132,2011-08-25,ekE4PNE2,0,0,0
17847,2014-02-06,N6OkXmEx,7,0,0
15342,2013-05-15,Y1EmvV3w,0,0,0
7567,2010-08-19,8x3zGZok,1,0,0
5808,2012-05-07,dj3d25O9,4,0,1
10884,2008-05-08,0ZEDQG3D,4,0,0
29453,2008-09-18,qN3gkz3A,8,1,3
1251,2012-05-10,B1oXlNoV,5,0,1
21559,2008-08-01,0ZED9B3D,0,0,0
21206,2013-08-12,geEVYYOz,0,0,0
31034,2012-07-25,rNo6v6o6,5,0,2
17442,2014-10-08,VpoGnr3r,2,0,0
27085,2011-09-26,1JEbLYoR,5,1,1
25352,2009-10-07,6VOpy5EL,2,0,0
17212,2012-12-30,rJoQZWOV,0,0,0
21235,2008-02-07,xWoY2jOK,0,0,0
29620,2012-04-26,N6OkeW3x,12,1,2
24965,2008-04-28,ekE41G32,3,0,3
20683,2011-09-30,N6Okbpox,3,0,0
32045,2008-03-18,we39Qr3k,4,0,2
16269,2012-12-30,6Wo2vGo9,0,0,0
33575,2008-01-29,m0oWqlEG,4,1,3
14070,2007-08-30,Pk3w11Od,4,0,2
17821,2013-02-22,B1oXQmOV,15,2,3
20724,2009-11-20,m0oWBg3G,0,0,2
30319,2008-08-26,JBEyDVO8,0,0,0
16896,2009-06-01,B1oXdQoV,1,1,0
2729,2007-12-05,wmo7MQEq,4,0,0
18257,2009-01-02,KAoKa9Eg,4,1,0
20784,2013-11-12,ydEjeeOW,14,1,0
9664,2012-12-12,JBEybN38,1,0,0
25392,2013-06-25,rNo6XJE6,3,1,0
29151,2012-02-28,WwOavVEB,2,0,0
8088,2009-11-19,KAoK16Eg,1,0,0
27969,2008-10-30,ydEj5gOW,3,1,0
22628,2014-12-10,B1oXJqEV,0,0,0
16310,2013-09-27,B1oXrqEV,0,0,0
28167,2007-11-09,ZBEnvrEY,1,0,0
6542,2014-06-17,Y1EmgVow,7,1,2
20908,2012-12-30,8x3zpNOk,0,0,0
22829,2011-08-15,V430D43B,0,0,1
479,2012-06-18,8x3zq2Ek,7,3,1
4283,2013-10-31,Pk3wBaEd,1,0,0
15792,2010-12-22,ekE4GjO2,4,0,0
8624,2012-12-30,WwOa7d3B,0,0,0
6063,2009-10-20,p038ZeOm,0,0,0
18021,2012-08-13,KAoKgBog,1,0,1
882,2010-10-15,Pk3w9DOd,6,0,0
8069,2013-01-16,wmo7JR3q,1,0,0
23700,2007-02-22,geEVVdEz,0,0,0
16878,2009-06-25,1m3MxLEB,3,0,1
11488,2011-03-11,8x3zRN3k,2,1,0
598,2012-05-03,8gOqX4o2,0,0,0
21440,2010-12-22,JBEyzV38,2,0,0
4597,2007-02-07,xWoYKEKn,0,0,0
21142,2010-02-23,geEV7v3z,1,0,0
15543,2009-02-03,JGoNP6EL,8,1,0
10945,2008-08-12,geEV1kOz,0,0,0
6988,2011-11-04,N6OkXmEx,0,0,0
20198,2013-12-30,njoZVDor,0,0,0
6792,2014-02-19,6VOpaBEL,0,0,0
1440,2009-07-23,ZBEnaqOY,5,0,0
31633,2010-04-28,njoZYy3r,0,0,0
16604,2015-01-06,6Wo2MV39,8,0,3
17849,2009-09-10,ekE48ZE2,0,0,0
3906,2011-05-17,VpoGxROr,3,1,0
29763,2009-10-29,1m3MaY3B,0,0,0
1449,2008-10-14,6Wo2Nyo9,8,0,1
20880,2008-12-15,rNo6dlE6,0,0,0
1367,2009-05-27,1JEbQYOR,0,0,0
14193,2011-01-04,Y1Em9REw,5,0,0
15991,2008-02-12,Y1Em7Wow,1,0,0
2847,2010-04-16,Pk3w4wod,7,0,1
14116,2007-03-07,1JEbr1ER,0,0,0
18300,2011-07-27,p0380g3m,7,1,2
9440,2008-12-05,ydEjZ2EW,11,1,1
22385,2008-02-20,ekE4Rjo2,16,2,1
26238,2010-11-02,8xEx44E0,4,0,0
17053,2015-02-18,eVOBqJoj,2,1,3
438,2012-12-30,XJ3r7RoR,0,0,0
7193,2009-02-24,B1oXBmEV,4,0,1
27385,2009-03-06,JGoNpdEL,14,0,2
7890,2012-12-07,8xEx2Bo0,1,1,1
696,2014-07-14,njoZXBEr,2,0,1
9657,2015-01-15,1JEbamOR,6,0,2
12821,2009-09-25,8x3z99Ek,5,0,0
1711,2012-12-30,p038BDOm,0,0,0
28999,2013-04-17,ydEjXDoW,6,0,0
10531,2010-03-05,V4305yoB,8,1,1
3534,2012-12-30,rNo60dE6,0,0,0
15900,2009-03-23,6VOp9aEL,0,0,0
19204,2014-08-18,Pk3wqxOd,7,0,3
2088,2011-07-08,wmo70QOq,0,0,0
27784,2012-12-30,B1oX8moV,0,0,0
22818,2009-05-06,p038D3md,5,0,0
32757,2014-12-29,xWoYQgoK,2,0,1
27422,2010-09-01,9JoP50O8,1,0,1
16672,2007-06-05,we39ZAok,10,2,1
17931,2012-08-21,geEV85oz,7,0,2
29063,2008-12-26,xWoY6vOK,4,0,0
12793,2012-09-14,B1oX66EV,3,1,0
28153,2010-05-05,p038eGom,5,0,0
29755,2007-11-21,rJoQlq3V,0,0,0
26336,2009-07-22,Y1EmbA3w,0,1,1
33521,2014-02-07,8x3zYLEk,5,0,0
9450,2008-07-11,p038xX3m,3,0,1
28762,2011-11-02,v5oJ2JoB,4,2,4
29433,2009-11-20,9JoPKv38,9,1,5
24557,2007-06-01,NbE12N3J,4,0,1
16491,2008-06-27,Y1EmymEw,2,0,1
8938,2013-04-10,wmo74GOq,9,1,0
7443,2014-11-24,8xExZeo0,5,0,0
32021,2011-07-07,we398lEk,2,0,0
16127,2010-01-13,rNo6WXO6,5,1,1
23338,2009-01-07,rNo6lgE6,2,0,0
26333,2014-05-27,ZBEnraEY,3,1,2
13772,2010-11-29,ydEjdVoW,5,0,0
25165,2012-09-10,Y1Em1GEw,8,1,0
13168,2009-06-05,nkOvRxOB,3,0,0
32106,2012-10-19,JGoN0BEL,5,1,0
27853,2010-03-29,njoZJAor,1,0,2
22488,2012-07-11,KAoKA9Eg,1,0,0
8614,2010-01-28,Y1EmWmow,7,1,1
22285,2010-06-02,v5oJ6doB,5,0,1
6973,2007-10-19,njoZXBEr,6,0,1
887,2010-09-24,V430g1EB,5,0,2
30520,2011-03-09,rJoQA9oV,7,0,1
15908,2012-02-09,9JoP60E8,0,0,0
18471,2012-12-30,6K3lKkEz,0,0,0
13798,2009-07-10,NbE1lzOJ,2,0,0
27802,2008-05-14,Y1EmkAow,6,0,0
27051,2014-10-03,8x3zmQEk,1,0,0
19881,2007-03-07,eVOBWeEj,4,0,0
23532,2012-05-01,Pk3wz5Ed,0,0,3
11381,2012-06-27,8x3zG9ok,0,1,0
17476,2010-01-24,qN3gJ2EA,0,0,0
4156,2015-02-26,8xExk4O0,18,2,2
10392,2013-08-17,9JoP60E8,2,0,0
5142,2014-01-28,dj3dwaE9,1,0,0
1141,2013-09-23,wmo7z73q,13,1,2
8379,2010-01-20,N6OkVvox,5,0,3
13164,2013-09-23,7RO5XVoq,1,0,0
15637,2013-09-17,B1oXqQOV,0,0,0
18202,2010-04-28,wmo7R3qn,1,0,0
811,2008-04-23,rNo62Jo6,5,0,0
19555,2015-02-26,8gOqxro2,3,0,0
10881,2012-12-30,6Wo2GO90,0,0,0
5861,2008-05-14,we39mA3k,13,1,0
33565,2008-08-20,wmo7R93q,4,0,0
3036,2012-11-21,B1oXR1EV,3,0,0
6875,2013-09-17,WeEe5aEa,1,1,1
12883,2008-06-11,WwOaww3B,2,0,3
32492,2007-09-14,rJoQX03V,4,0,0
8124,2008-02-06,rJoQVAOV,3,0,0
32454,2007-09-17,1m3MP6EB,2,0,0
26456,2008-10-21,JBEyZN38,1,0,0
2809,2014-10-22,we39JDok,2,0,1
9593,2012-02-21,8xExQV30,4,0,1
15886,2008-12-04,p038lg3m,0,0,2
20843,2007-08-07,8x3z8bOk,5,0,0
17393,2012-06-05,lnOR6LON,0,0,0
12135,2012-12-30,6VOpbq3L,0,0,0
18464,2012-12-30,1m3MxLEB,0,0,0
16040,2013-02-20,0ZEDqR3D,2,0,1
24451,2011-12-08,njoZ1Q3r,1,0,0
24523,2009-03-26,eVOBWeEj,13,2,3
11386,2013-11-21,JGoNb6oL,2,0,0
23019,2013-06-10,6VOpxbOL,3,0,0
4459,2013-05-02,B1oXvlEV,8,0,1
1130,2011-08-23,WwOaLVoB,4,0,0
22009,2012-09-27,0ZEDMl3D,0,0,1
13385,2013-04-03,KAoKdPOg,3,0,0
9611,2011-06-06,6K3lJeOz,4,3,3
11094,2010-06-03,we3900Ek,4,0,1
7281,2012-01-20,Y1EmLmOw,3,0,2
31594,2008-05-21,wmo77doq,5,0,0
13200,2013-01-18,6K3lYqoz,1,0,0
8775,2014-07-07,we39KZOk,3,0,3
17108,2010-09-30,ZBEnB2EY,1,0,0
14469,2009-04-16,dj3dLK39,8,1,3
16139,2013-11-06,6Wo2pGE9,6,1,0
6128,2012-01-03,1m3MqD3B,2,1,1
19280,2015-01-30,p038pX3m,5,2,0
29194,2013-05-31,8xExNno0,1,1,0
22972,2012-05-21,wmo77Roq,1,0,1
441,2010-01-14,xWoYMGoK,2,0,0
10763,2012-08-22,6K3l6vOz,3,1,0
26352,2010-10-04,8x3zdNOk,1,0,1
26241,2011-11-28,ZBEnaqOY,4,0,1
30474,2009-08-11,0ZEDGWOD,7,0,3
12956,2009-11-12,WwOakY3B,1,0,0
1049,2013-12-30,NbE1jm3J,0,0,0
3188,2010-09-30,v5oJWyOB,8,0,1
29978,2008-11-14,1m3MqD3B,12,2,3
9147,2014-08-26,we39dvEk,0,0,0
15855,2014-01-24,ZBEnaqOY,7,0,2
2833,2012-06-21,ydEjKB3W,3,0,2
25694,2012-12-30,V4305yoB,0,0,0
2565,2011-07-11,Y1Em9REw,1,1,1
5247,2014-03-20,0ZEDAB3D,5,1,0
103,2009-07-15,geEVpVoz,15,2,5
30697,2010-01-07,JBEylRO8,3,0,0
27211,2011-06-15,KAoKKpog,3,0,0
14085,2013-02-12,0ZED0WED,3,0,0
27622,2012-10-25,JBEyk0o8,8,1,0
5338,2011-12-13,WeEeqwEa,0,0,0
15737,2012-12-30,rNo6gqO6,0,0,0
30292,2009-09-25,JGoN5k3L,5,1,1
20606,2010-10-22,N6Ok6Wox,0,0,0
27380,2008-07-30,p038la3m,11,1,0
3757,2011-10-27,XJ3rj83R,0,0,0
32345,2008-06-20,JBEymJE8,0,0,0
16324,2008-10-28,ekE4Mr32,0,0,0
24309,2013-05-23,6Wo2AN39,5,1,2
22675,2010-03-18,V430RlOB,4,0,2
26926,2008-02-25,V4305yoB,1,0,0
2285,2008-02-11,N6OkZgox,7,1,0
16516,2013-12-06,1JEbamOR,1,0,0
19790,2011-11-07,XJ3rwWoR,4,1,0
14631,2011-08-12,dj3dB5O9,4,0,2
165,2011-01-18,6K3lnvOz,2,1,1
30241,2008-07-22,XJ3rpQOR,2,0,0
8129,2008-06-12,VpoGBA3r,3,1,0
22523,2008-11-13,qN3g4JoA,3,0,0
4485,2010-11-16,0j3Laor6,6,0,0
30505,2012-05-01,p038gXEm,8,2,3
6706,2013-01-11,WwOakY3B,9,0,0
12243,2010-01-15,6Wo2Rbo9,3,0,4
5317,2011-06-09,wmo7vG3q,0,0,0
18582,2009-12-09,we39ZAok,10,1,1
28948,2010-08-27,0ZED4pED,5,1,1
16023,2010-08-10,7RO5aAOq,10,0,0
9184,2013-12-30,m0oWyPEG,0,0,0
13820,2010-01-05,XJ3rBW3R,7,0,1
28240,2011-05-05,N6OkeW3x,5,1,3
19512,2012-05-16,XJ3rkJoR,4,0,0
4050,2013-05-09,KAoKa9Eg,7,0,0
31946,2015-02-12,xWoYwKEK,1,0,1
25124,2012-12-30,v5oJJJoB,0,0,0
22943,2013-12-23,9JoPNvE8,0,0,0
23455,2013-07-08,WeEe8aOa,4,0,1
23018,2015-02-25,ZBEnaqOY,7,0,1
27117,2012-08-31,ekE44YE2,9,1,1
18547,2013-04-09,KAoKz83g,26,0,0
181,2008-10-28,rNo6gqO6,4,1,2
2176,2013-10-29,ekE4GjO2,38,1,3
12070,2009-08-17,7RO5JrEq,3,0,2
30931,2014-12-23,qN3gJ2EA,10,1,1
18038,2011-07-08,wmo79bEq,0,0,0
3166,2007-10-05,eVOB91oj,11,1,5
10479,2012-05-07,1JEbd4oR,17,3,0
2306,2008-12-22,rJoQkrEV,0,0,0
33550,2009-01-02,wmo7rR3q,0,0,0
9449,2011-05-20,p038yXom,12,2,1
31502,2009-11-30,dj3dgrE9,5,1,0
29682,2009-06-16,WwOanJEB,10,1,2
16087,2014-03-24,p038m8om,9,2,4
2561,2012-05-17,ZBEn4ZoY,3,0,0
21230,2009-07-06,8x3zPZOk,3,1,1
17064,2012-12-30,rJoQpa3V,0,0,0
27109,2009-01-12,ekE4y632,3,1,0
24847,2009-06-12,eVOB5Loj,1,0,0
8040,2012-04-03,wmo7R93q,0,0,0
15211,2013-12-30,0j3LK6Er,0,0,0
10387,2011-04-21,WeEe8aOa,4,1,1
19454,2008-12-12,lnORdd3N,5,0,0
11954,2009-06-24,geEV0Zoz,1,0,0
15095,2011-12-14,B1oXBmEV,5,0,0
33284,2012-06-12,1m3M2koB,0,0,0
27232,2014-06-16,8gOqrDE2,8,1,3
18742,2010-12-17,Y1EmaVEw,6,0,0
11400,2007-09-27,XJ3r6m3R,0,0,0
9239,2012-12-30,ZBEn1KOY,0,0,0
637,2009-01-13,1JEbKN3R,3,0,3
18433,2009-03-27,V430zyOB,1,0,0
7231,2011-10-24,B1oX8moV,5,1,0
28904,2013-12-30,wmo7a9Eq,0,0,0
4057,2013-03-05,JGoN8dEL,2,0,0
177,2010-01-04,6K3lLe3z,3,1,0
18810,2014-04-16,1JEbamOR,13,3,13
3175,2009-06-16,Pk3wz5Ed,2,0,1
23049,2007-10-23,VpoG2P3r,2,0,0
25169,2011-05-23,N6Ok8QEx,3,0,0
14098,2013-01-16,wmo7q7Eq,5,0,2
4453,2008-06-27,8x3zWbok,2,0,0
27523,2007-02-14,Pk3wJwEd,0,0,0
11696,2014-09-05,geEVK53z,0,0,1
18091,2012-05-18,geEVVkEz,1,0,0
25761,2009-06-30,KAoKbp3g,4,0,1
29841,2012-12-30,8x3zmQEk,0,0,0
20375,2009-04-10,ydEjeOW0,32,5,14
29570,2010-12-01,XJ3rnY3R,0,0,0
10126,2011-08-22,dj3dwaE9,4,0,0
27851,2012-04-13,N6OkkGOx,11,2,2
23556,2012-12-30,p038Mzom,0,0,0
19395,2013-09-19,6K3lygoz,14,2,1
4259,2009-04-06,eVOBnpOj,5,2,4
19883,2011-09-20,qN3gyzOA,4,0,3
2555,2012-04-17,rNo6Qa36,2,0,1
30977,2013-12-30,nkOvrZOB,0,0,0
241,2009-03-05,6K3lq8oz,6,1,2
8958,2011-04-13,0j3LXM3r,4,0,1
16196,2013-12-30,6K3l4x3z,0,0,0
24325,2014-10-29,nkOvpx3B,3,0,0
29022,2008-01-15,dj3dP739,2,0,0
24522,2009-03-24,6Wo2y539,1,0,3
4672,2008-06-09,eVOBMwoj,1,0,2
26244,2013-06-19,NbE1rN3J,0,0,0
847,2013-10-29,nkOvLx3B,4,0,0
14902,2013-10-03,7RO55dOq,2,0,0
12262,2010-08-19,dj3dDA39,3,0,0
19057,2011-02-01,lnOR6LON,2,0,0
12776,2012-01-10,p038rzOm,5,2,2
16854,2013-12-30,0j3LZNOr,0,0,0
24872,2010-08-27,we39W0Ok,2,0,0
17628,2010-09-14,6VOpXqOL,0,0,0
25809,2009-07-28,8x3zdNOk,1,0,1
19814,2008-01-28,njoZWJOr,7,0,0
3447,2012-12-10,eVOBL3jr,1,0,0
13673,2011-12-13,v5oJz1oB,6,1,0
15417,2012-12-20,rNo6XJE6,6,1,0
15406,2012-12-30,NbE1yJEJ,0,0,0
32119,2011-08-01,8x3zx2Ok,5,0,2
6371,2010-10-01,JBEy91E8,3,0,0
4923,2012-12-30,WwOayBOB,0,0,0
11680,2012-07-11,v5oJvyoB,6,2,1
24227,2011-12-15,KAoKz83g,6,0,0
592,2009-06-10,JBEybN38,0,0,0
21522,2012-09-06,p038zzOm,3,0,2
33226,2010-03-25,JBEyp1O8,2,1,0
27381,2012-09-28,geEVRzEz,9,3,2
22307,2008-04-23,V4300A3B,0,0,0
28112,2013-06-17,geEVBEzy,1,0,1
545,2011-09-26,v5oJmd3B,1,2,1
26756,2015-03-23,dj3djjO9,3,2,0
2475,2010-12-17,dj3dgrE9,8,0,1
2927,2010-12-08,XJ3rmpER,0,0,0
31975,2013-12-30,1m3MMn3B,0,0,0
24290,2009-10-09,we39vDok,4,0,0
11203,2014-01-30,8x3zeREk,0,0,0
16527,2008-09-22,rNo6p0E6,2,0,0
20121,2011-01-06,p038keEm,0,0,0
7434,2009-06-04,8x3z7Rok,6,0,0
27841,2012-07-16,6K3l2KOz,0,0,0
21985,2008-06-11,6VOpwdoL,7,1,2
6774,2014-06-16,V430Xb3B,7,1,0
32726,2010-12-08,0ZEDm73D,2,0,2
25716,2013-11-07,B1oXK63V,1,0,0
3682,2010-11-09,ydEjbBEW,3,0,6
25740,2011-03-23,B1oXQmOV,2,0,0
4454,2009-10-15,njoZ6Dor,5,0,2
18681,2014-05-29,WeEeLrOa,3,0,0
27326,2009-07-10,V430M7oB,2,0,0
18814,2010-06-14,v5oJB7oB,3,0,0
7095,2012-12-30,ZBEnzYEY,0,0,0
22357,2007-09-10,lnORpe3N,11,2,4
10097,2010-03-05,xWoYdG3K,2,0,1
6947,2010-01-25,8KoAReO6,4,0,0
10873,2007-05-01,9JoP8jo8,4,0,2
28698,2012-01-13,qN3gjQEA,9,1,1
10120,2010-09-22,xWoYqvoK,0,0,0
26712,2012-03-05,p038ZvOm,7,3,3
32002,2014-01-07,0ZED7GOD,1,0,0
3021,2012-03-07,m0oWGwoG,7,0,1
3201,2012-12-30,9JoPNvE8,0,0,0
28956,2013-12-30,WwOadoBM,0,0,0
12039,2010-03-05,1m3MB6oB,15,2,4
17889,2010-01-12,rJoQdL3V,4,1,0
9967,2009-06-23,we399N3k,6,1,0
22936,2012-12-30,ZBEn2EYb,0,0,0
145,2007-11-30,8x3zeREk,2,0,1
23282,2010-01-07,p0387GEm,1,0,0
20306,2012-01-10,we39Nvok,2,1,1
30402,2013-12-30,njoZGbOr,0,0,0
825,2015-01-22,nkOvwXEB,3,1,1
21963,2007-10-31,8KoAeo6Z,4,0,0
25145,2012-03-27,N6OkGOxz,1,0,0
2713,2011-11-01,Pk3w2qEd,0,0,0
3147,2012-09-12,wmo7Nv3q,6,1,0
32629,2009-01-20,1m3M5p3B,4,0,2
9339,2012-01-12,xWoYjgOK,2,1,3
24424,2013-10-03,JGoNRBoL,3,1,2
9260,2012-09-04,6K3lG5Ez,0,0,1
19052,2008-09-18,8gOqw432,5,0,2
17400,2014-02-07,8x3zgZok,3,0,0
12363,2007-04-26,Pk3wVVEd,11,3,5
19211,2007-05-11,WeEe6W3a,7,0,1
4533,2014-04-08,8KoAL536,6,0,0
3242,2010-10-13,8x3z2Z3k,9,0,2
30653,2011-01-18,ekE4Az32,6,0,1
5838,2014-08-08,rJoQrqOV,1,0,0
25705,2012-12-30,p038vaOm,0,0,0
18934,2012-05-16,p038dX3m,4,1,0
10061,2013-12-30,8xExm730,0,0,0
7126,2009-06-15,NbE16z3J,6,0,0
30098,2012-12-30,0j3LVqOr,0,0,0
25839,2013-12-30,N6OkkGOx,0,0,0
28244,2013-12-30,we39Qv3k,0,0,0
10698,2014-06-06,rJoQvaOV,0,0,1
9934,2007-09-19,dj3d5Xo9,2,1,1
33083,2010-12-16,VpoGmwEr,1,0,0
18685,2007-11-15,1m3MlLEB,7,1,7
462,2010-04-30,8KoAJzO6,2,0,0
16888,2014-07-29,dj3d6LO9,0,0,1
16436,2011-06-23,qN3gw03A,0,0,0
23307,2009-05-08,rJoQA9oV,5,1,0
29723,2007-07-25,V430A6oB,13,0,0
9792,2010-08-11,KAoKxdOg,4,0,0
12408,2015-01-16,9JoPXeo8,8,1,1
4052,2007-06-21,0ZEDax3D,0,0,0
22336,2012-04-05,NbE1wPoJ,1,1,0
14769,2007-09-06,rJoQeAoV,5,0,0
12360,2011-05-26,rJoQwlEV,4,0,1
2289,2010-03-19,njoZD1Er,4,1,1
24961,2008-09-30,0ZEDZ4oD,4,0,0
2602,2011-10-28,JGoNjgoL,7,0,0
8837,2009-06-01,1m3M0bEB,2,0,0
13297,2012-02-14,geEVDJoz,2,0,0
33576,2013-03-05,Y1Emx7Ow,1,1,0
